week,country_name,city_name,orders,billings,subtotal,delivery_fees,service_fees,other_fees,promotions
2019-07-02,Middle-earth,Hobbiton,7650,22477334.87999998,17946318.39,4530025.5,0.0,0.0,-41930.06999999999
2019-07-02,Middle-earth,other,1038,3162808.740000002,2493631.139999999,668850.0,0.0,0.0,-4613.7
2019-07-09,Middle-earth,Khazad-dum,14085,39785051.67000002,31721450.670000013,8063601.0,0.0,0.0,-68217.23999999999
2019-07-09,Middle-earth,Lake Town,7623,20992482.420000017,16534119.420000017,4458363.0,0.0,0.0,-32678.100000000002
2019-07-09,Middle-earth,Pelargir,3706,10287158.700000009,8092287.840000003,2194920.0,0.0,0.0,-27704.04
2019-07-09,Middle-earth,Goblin Town,5281,15657450.900000008,12512354.399999997,3145096.5,0.0,0.0,-11302.199999999999
2019-07-09,Middle-earth,Archet,3766,10770791.850000005,8611361.850000005,2159430.0,0.0,0.0,-14864.85
2019-07-09,Middle-earth,Minas Morgul,7695,23284582.23000001,18866623.23000001,4417959.0,0.0,0.0,-21329.489999999998
2019-07-09,Middle-earth,Rivendell,8085,23148499.91999999,18497535.419999998,4650964.5,0.0,0.0,-27799.590000000004
2019-07-09,Middle-earth,other,5190,14525112.420000002,11514331.92,3010780.5,0.0,0.0,-24114.09
2019-07-09,Middle-earth,Osgiliath,434016,1405248966.0299995,1161271918.169998,243950670.60000008,0.0,0.0,-1589105.6999999993
2019-07-09,Middle-earth,Minas Tirith,20842,60973127.67000002,49610810.34000001,11362533.0,0.0,0.0,-4083296.4899999993
2019-07-09,Middle-earth,Lonely Mountain,9969,28980345.029999975,23088180.569999997,5875506.0,0.0,0.0,-31960.109999999997
2019-07-09,Middle-earth,Gondolin,2944,8146371.869999996,6453498.869999996,1692873.0,0.0,0.0,-26909.609999999997
2019-07-09,Middle-earth,Dale,5886,16651460.279999994,13169891.279999997,3481569.0,0.0,0.0,-55143.27
2019-07-09,Middle-earth,other,775,2361886.799999998,1865026.799999999,496860.0,0.0,0.0,-4048.59
2019-07-09,Middle-earth,Fornost,5559,15249779.999999998,12046370.700000001,3203518.5,0.0,0.0,-26557.44
2019-07-09,Middle-earth,Edoras,8869,24985620.659999974,19749344.159999993,5236276.5,0.0,0.0,-36819.51
2019-07-09,Middle-earth,Hobbiton,8047,23865722.79,19007278.29,4858444.5,0.0,0.0,-34286.07
2019-07-09,Middle-earth,other,1420,4249395.1499999985,3324471.1499999994,924924.0,0.0,0.0,-8048.039999999999
2019-07-16,Middle-earth,Khazad-dum,14019,38916008.040000044,30835617.54000003,8080390.5,0.0,0.0,-51714.38999999999
2019-07-16,Middle-earth,Lake Town,8149,22602955.83,17687454.330000006,4915501.5,0.0,0.0,-12697.23
2019-07-16,Middle-earth,Pelargir,3172,9280331.97,7303675.469999998,1976656.5,0.0,0.0,-16240.769999999999
2019-07-16,Middle-earth,Goblin Town,6381,18204448.080000006,14491424.219999995,3707886.0,0.0,0.0,-22773.66
2019-07-16,Middle-earth,Archet,3624,10884256.11000001,8750624.610000001,2133631.5,0.0,0.0,-10920.0
2019-07-16,Middle-earth,Minas Morgul,8245,24678547.530000005,19999327.53,4679220.0,0.0,0.0,-21427.769999999997
2019-07-16,Middle-earth,Rivendell,8769,25002557.579999994,19980722.58000002,5021835.0,0.0,0.0,-31081.05
2019-07-16,Middle-earth,other,5229,14525942.339999998,11441861.34,3084081.0,0.0,0.0,-20414.94
2019-07-16,Middle-earth,Osgiliath,419559,1310275178.94,1083826759.4699988,226419183.90000007,0.0,0.0,-1291268.159999999
2019-07-16,Middle-earth,Minas Tirith,20148,59997515.760000005,48839058.45,11158738.5,0.0,0.0,-146194.23000000007
2019-07-16,Middle-earth,Lonely Mountain,9789,28769662.739999972,22941423.959999993,5810941.5,0.0,0.0,-30761.64
2019-07-16,Middle-earth,Gondolin,3576,10039034.460000006,7913319.960000002,2125714.5,0.0,0.0,-10562.369999999999
2019-07-16,Middle-earth,Dale,6565,18641188.020000003,14736059.520000007,3905128.5,0.0,0.0,-55397.159999999996
2019-07-16,Middle-earth,other,676,1974322.3499999999,1543490.1300000004,430930.5,0.0,0.0,-6006.0
2019-07-16,Middle-earth,Fornost,5320,14752849.020000007,11636008.020000013,3116841.0,0.0,0.0,-14938.56
2019-07-16,Middle-earth,Edoras,8974,24966169.410000026,19609909.41000001,5356260.0,0.0,0.0,-23117.640000000003
2019-07-16,Middle-earth,Hobbiton,8445,24907157.73000002,19783357.230000015,5123800.5,0.0,0.0,-20032.739999999998
2019-07-16,Middle-earth,other,1432,4231893.119999999,3307924.619999999,923968.5,0.0,0.0,-11799.060000000001
2019-07-23,Middle-earth,Khazad-dum,17088,48103184.22,38115282.660000056,9987901.56,0.0,0.0,-85020.39
2019-07-23,Middle-earth,Lake Town,9543,26399632.349999987,20768461.34999999,5631171.0,0.0,0.0,-30726.149999999998
2019-07-23,Middle-earth,Pelargir,3402,10310942.460000003,8158337.459999992,2152605.0,0.0,0.0,-11198.460000000001
2019-07-23,Middle-earth,Goblin Town,7465,20770123.919999983,16610477.520000003,4146597.0,0.0,0.0,-30251.13
2019-07-23,Middle-earth,Archet,3847,11118195.269999998,8880141.270000013,2238054.0,0.0,0.0,-13551.72
2019-07-23,Middle-earth,Minas Morgul,8809,26260994.760000005,21244892.76000003,5016102.0,0.0,0.0,-42598.92
2019-07-23,Middle-earth,Rivendell,10366,28235603.759999998,22583275.259999976,5652328.5,0.0,0.0,-50207.43000000001
2019-07-23,Middle-earth,other,5626,15132267.15,11960553.150000002,3171714.0,0.0,0.0,-25629.239999999998
2019-07-23,Middle-earth,Osgiliath,502023,1546423304.7899985,1285046143.2899978,261346722.00000006,0.0,0.0,-1933508.849999998
2019-07-23,Middle-earth,Minas Tirith,21817,65604255.98999995,53384361.02999998,12220026.0,0.0,0.0,-155312.43
2019-07-23,Middle-earth,Lonely Mountain,11374,30862579.020000014,24579740.64000001,6269854.5,0.0,0.0,-69104.48999999999
2019-07-23,Middle-earth,Gondolin,3421,9427863.899999991,7409847.899999995,2018016.0,0.0,0.0,-10264.8
2019-07-23,Middle-earth,Dale,7846,21896238.0,17323351.50000002,4572886.5,0.0,0.0,-62001.02999999999
2019-07-23,Middle-earth,other,724,2144786.28,1682324.2799999989,462462.0,0.0,0.0,-6142.5
2019-07-23,Middle-earth,Fornost,6010,16491277.529999994,13021584.02999999,3469693.5,0.0,0.0,-12967.5
2019-07-23,Middle-earth,Edoras,11166,30807651.42000001,24325129.919999998,6482521.5,0.0,0.0,-21081.06
2019-07-23,Middle-earth,Hobbiton,9960,29367172.379999988,23408264.879999973,5958907.5,0.0,0.0,-27168.96
2019-07-23,Middle-earth,other,1536,4231360.77,3278727.269999996,952633.5,0.0,0.0,-2863.77
2019-07-30,Middle-earth,Khazad-dum,17524,49323051.95999998,39024880.43999998,10298242.5,0.0,0.0,-231233.73000000004
2019-07-30,Middle-earth,Lake Town,9421,25102060.620000005,19654755.12000002,5447305.5,0.0,0.0,-26871.390000000003
2019-07-30,Middle-earth,Pelargir,3120,9281609.609999998,7299493.110000002,1982116.5,0.0,0.0,-10234.769999999999
2019-07-30,Middle-earth,Goblin Town,6751,19058757.900000017,15180519.900000004,3864861.0,0.0,0.0,-17597.579999999998
2019-07-30,Middle-earth,Archet,4296,12082810.739999989,9673995.239999993,2408815.5,0.0,0.0,-4995.900000000001
2019-07-30,Middle-earth,Minas Morgul,9844,28171803.660000004,22736100.660000008,5435703.0,0.0,0.0,-25738.440000000006
2019-07-30,Middle-earth,Rivendell,9364,26648821.29000003,21289831.290000025,5358990.0,0.0,0.0,-133082.04
2019-07-30,Middle-earth,other,5928,15945086.429999989,12633732.929999994,3311353.5,0.0,0.0,-20581.469999999998
2019-07-30,Middle-earth,Osgiliath,476947,1512937105.6799989,1254318202.409999,258573942.90000007,0.0,0.0,-2396009.0699999984
2019-07-30,Middle-earth,Minas Tirith,21235,64273127.099999994,52275186.600000024,11997940.5,0.0,0.0,-114425.22
2019-07-30,Middle-earth,Lonely Mountain,10818,31015549.109999977,24723980.190000005,6274905.0,0.0,0.0,-37403.73
2019-07-30,Middle-earth,Gondolin,3652,9859883.669999996,7766104.710000004,2093910.0,0.0,0.0,-10188.36
2019-07-30,Middle-earth,Dale,7296,20645283.75,16332293.249999989,4312990.5,0.0,0.0,-43802.85
2019-07-30,Middle-earth,other,826,2499123.8999999994,1966910.4000000006,532213.5,0.0,0.0,0.0
2019-07-30,Middle-earth,Fornost,5535,15055395.81,11819180.100000003,3236278.5,0.0,0.0,-8028.93
2019-07-30,Middle-earth,Edoras,10440,28666613.430000022,22488896.43000003,6177717.0,0.0,0.0,-5820.36
2019-07-30,Middle-earth,Hobbiton,9880,29276454.479999997,23176861.89000001,6099775.5,0.0,0.0,-39298.350000000006
2019-07-30,Middle-earth,other,1393,4066665.330000002,3186649.830000002,880015.5,0.0,0.0,-2208.57
2019-08-07,Middle-earth,Khazad-dum,19398,53807038.74000002,42687748.74,11119290.0,0.0,0.0,-820992.8999999997
2019-08-07,Middle-earth,Lake Town,9652,27005842.499999996,21157773.000000007,5848069.5,0.0,0.0,-22751.819999999996
2019-08-07,Middle-earth,Pelargir,3874,11508754.530000009,9089513.160000004,2418507.0,0.0,0.0,-15107.82
2019-08-07,Middle-earth,Goblin Town,7246,20718535.110000007,16492757.189999983,4220170.5,0.0,0.0,-19912.62
2019-08-07,Middle-earth,Archet,4653,13013841.75,10373385.749999996,2640456.0,0.0,0.0,-9740.64
2019-08-07,Middle-earth,Minas Morgul,10414,30836204.49000001,24908009.490000002,5928195.0,0.0,0.0,-33155.85
2019-08-07,Middle-earth,Rivendell,10350,29267841.33000002,23400525.330000013,5867316.0,0.0,0.0,-448847.49000000005
2019-08-07,Middle-earth,other,6034,16275449.189999992,12813263.189999996,3462186.0,0.0,0.0,-12566.19
2019-08-07,Middle-earth,Osgiliath,480574,1559237108.5199993,1292586397.8299987,266617423.8000001,0.0,0.0,-1291104.359999999
2019-08-07,Middle-earth,Minas Tirith,22998,69667385.96999998,56614357.799999975,13053085.5,0.0,0.0,-117114.26999999999
2019-08-07,Middle-earth,Lonely Mountain,10932,31816086.119999997,25429693.37999999,6378372.0,0.0,0.0,-47717.670000000006
2019-08-07,Middle-earth,Gondolin,3804,10532899.649999997,8304264.1499999985,2228635.5,0.0,0.0,-17761.38
2019-08-07,Middle-earth,other,97,323084.5800000001,260977.08000000002,62107.5,0.0,0.0,-1365.0
2019-08-07,Middle-earth,Dale,7866,21404605.950000018,16880995.950000018,4523610.0,0.0,0.0,-43333.28999999999
2019-08-07,Middle-earth,other,816,2398921.9800000004,1875307.9800000002,523614.0,0.0,0.0,-4853.9400000000005
2019-08-07,Middle-earth,Fornost,5530,15233697.570000006,11997146.07,3236551.5,0.0,0.0,-21785.399999999998
2019-08-07,Middle-earth,Edoras,9867,27946884.420000013,21992762.610000007,5954130.0,0.0,0.0,-22825.530000000002
2019-08-07,Middle-earth,Hobbiton,11248,31648333.08,24941801.429999992,6706927.5,0.0,0.0,-30562.34999999999
2019-08-07,Middle-earth,other,1221,3483581.0099999993,2704848.5100000016,778732.5,0.0,0.0,-8340.15
2019-08-14,Middle-earth,Khazad-dum,17443,49553605.91999994,39168958.91999997,10384647.0,0.0,0.0,-68812.38
2019-08-14,Middle-earth,Lake Town,9831,26568458.28,20779902.779999968,5788555.5,0.0,0.0,-25039.56
2019-08-14,Middle-earth,Pelargir,4146,11963520.660000008,9396774.660000008,2566746.0,0.0,0.0,-18179.07
2019-08-14,Middle-earth,Goblin Town,7047,19108763.31,15153839.610000001,3948808.5,0.0,0.0,-24329.760000000002
2019-08-14,Middle-earth,Archet,4806,13388397.749999994,10694706.74999999,2693691.0,0.0,0.0,-20354.88
2019-08-14,Middle-earth,Minas Morgul,9150,28741590.150000017,23211281.730000008,5530434.0,0.0,0.0,-71354.01
2019-08-14,Middle-earth,Rivendell,10231,28560159.809999984,22684790.309999995,5875369.5,0.0,0.0,-65981.37
2019-08-14,Middle-earth,other,6136,15861671.280000005,12484251.779999992,3377419.5,0.0,0.0,-27264.510000000002
2019-08-14,Middle-earth,Osgiliath,444336,1458002246.6100008,1209080737.409999,248891834.10000005,0.0,0.0,-1427339.5499999989
2019-08-14,Middle-earth,Minas Tirith,23155,68249978.16,55229835.57000002,13020189.0,0.0,0.0,-481416.39
2019-08-14,Middle-earth,Lonely Mountain,10638,28905532.109999973,23015090.279999968,5880420.0,0.0,0.0,-115241.49
2019-08-14,Middle-earth,Gondolin,3694,10232299.349999988,8043431.759999995,2188914.0,0.0,0.0,-11567.010000000002
2019-08-14,Middle-earth,other,303,886422.8100000002,693411.81,193011.0,0.0,0.0,-3412.5
2019-08-14,Middle-earth,Dale,7617,20890519.650000013,16414821.150000023,4475698.5,0.0,0.0,-53333.28
2019-08-14,Middle-earth,other,816,2273735.0999999996,1764453.6000000008,509281.5,0.0,0.0,-682.5
2019-08-14,Middle-earth,Fornost,4953,13686677.549999997,10767625.049999997,2919052.5,0.0,0.0,-26617.5
2019-08-14,Middle-earth,Edoras,9403,26565400.679999996,20786263.679999992,5779137.0,0.0,0.0,-15222.48
2019-08-14,Middle-earth,Hobbiton,10989,31738447.65000003,25041211.650000032,6697236.0,0.0,0.0,-28520.31
2019-08-14,Middle-earth,other,1150,3098044.9499999997,2395752.4499999993,702292.5,0.0,0.0,-5181.54
2019-08-21,Middle-earth,Khazad-dum,19905,56543503.379999965,44889007.79999995,11654779.5,0.0,0.0,-67201.68
2019-08-21,Middle-earth,Lake Town,10134,27075023.429999996,21165255.929999992,5909767.5,0.0,0.0,-14553.630000000001
2019-08-21,Middle-earth,Pelargir,4038,12073384.049999993,9501041.550000004,2572342.5,0.0,0.0,-9404.85
2019-08-21,Middle-earth,Goblin Town,7023,19302265.710000005,15304213.470000014,3984571.5,0.0,0.0,-14067.69
2019-08-21,Middle-earth,Archet,4467,12854527.139999999,10308938.64000001,2545588.5,0.0,0.0,-9413.04
2019-08-21,Middle-earth,Minas Morgul,9066,27217914.35999998,21942598.85999998,5275315.5,0.0,0.0,-33005.7
2019-08-21,Middle-earth,Rivendell,10846,30512115.270000003,24446601.270000007,6065514.0,0.0,0.0,-73647.21
2019-08-21,Middle-earth,other,5775,15391387.83000001,12163162.830000004,3228225.0,0.0,0.0,-7635.8099999999995
2019-08-21,Middle-earth,Osgiliath,468708,1465289176.259998,1212335555.339999,252914325.30000013,0.0,0.0,-1294462.2599999981
2019-08-21,Middle-earth,Minas Tirith,26286,74466521.21999997,60280758.71999999,14185762.5,0.0,0.0,-688088.3100000003
2019-08-21,Middle-earth,Lonely Mountain,10516,29531370.960000005,23462630.099999994,6056641.5,0.0,0.0,-171607.80000000002
2019-08-21,Middle-earth,Gondolin,3819,10680849.27,8447982.270000009,2232867.0,0.0,0.0,-10458.630000000001
2019-08-21,Middle-earth,other,348,1081478.5799999998,859802.5799999996,221676.0,0.0,0.0,-1365.0
2019-08-21,Middle-earth,Dale,7701,21611313.360000014,17078830.86000001,4532482.5,0.0,0.0,-67329.99
2019-08-21,Middle-earth,other,604,1894781.07,1498248.5699999998,396532.5,0.0,0.0,-4163.25
2019-08-21,Middle-earth,Fornost,4728,12958993.319999985,10189828.739999985,2769858.0,0.0,0.0,-12601.679999999998
2019-08-21,Middle-earth,Edoras,9457,26253833.96999998,20604235.46999998,5649598.5,0.0,0.0,-34971.299999999996
2019-08-21,Middle-earth,Hobbiton,11241,33378672.599999994,26412340.50000001,6966687.0,0.0,0.0,-31941.0
2019-08-21,Middle-earth,other,1104,3093676.949999997,2396161.949999998,697515.0,0.0,0.0,-12121.199999999999
2019-08-28,Middle-earth,Khazad-dum,24196,70943559.96000007,56311862.88000006,14639488.5,0.0,0.0,-126374.43
2019-08-28,Middle-earth,Lake Town,10005,27391850.850000024,21491092.350000046,5900758.5,0.0,0.0,-31056.479999999996
2019-08-28,Middle-earth,Pelargir,4879,14652114.749999989,11565331.049999995,3085446.0,0.0,0.0,-13931.189999999999
2019-08-28,Middle-earth,Goblin Town,7335,21012122.039999977,16690431.02999997,4317904.5,0.0,0.0,-27073.409999999996
2019-08-28,Middle-earth,Archet,4389,12707109.86999999,10208215.289999995,2501089.5,0.0,0.0,-6784.05
2019-08-28,Middle-earth,Minas Morgul,11928,35331616.32000004,28592545.800000045,6741189.0,0.0,0.0,-46213.44
2019-08-28,Middle-earth,Rivendell,13137,37459705.92000001,30097335.45,7365949.5,0.0,0.0,-73767.32999999999
2019-08-28,Middle-earth,other,5265,13995050.160000011,11016620.160000015,2981706.0,0.0,0.0,-22650.81
2019-08-28,Middle-earth,Osgiliath,544446,1696409687.699999,1405337180.5199971,291212266.80000013,0.0,0.0,-1971726.1199999982
2019-08-28,Middle-earth,Minas Tirith,32784,91682802.12000005,74254097.19000007,17436510.0,0.0,0.0,-739931.0099999999
2019-08-28,Middle-earth,Lonely Mountain,12451,34662790.89000002,27687826.530000027,6953446.5,0.0,0.0,-168566.58000000002
2019-08-28,Middle-earth,Gondolin,4065,11247643.68000001,8872953.180000002,2374690.5,0.0,0.0,-20444.97
2019-08-28,Middle-earth,other,432,1298988.6000000006,1029537.5999999997,269451.0,0.0,0.0,-2047.5
2019-08-28,Middle-earth,Dale,8461,24064450.40999998,19032151.319999997,5032482.0,0.0,0.0,-59776.079999999994
2019-08-28,Middle-earth,other,672,2096279.6399999985,1657705.139999998,438574.5,0.0,0.0,-5511.869999999999
2019-08-28,Middle-earth,Fornost,5142,14317768.920000004,11317086.690000001,3000952.5,0.0,0.0,-15181.53
2019-08-28,Middle-earth,Edoras,10551,29633058.00000001,23338215.810000006,6297837.0,0.0,0.0,-41566.979999999996
2019-08-28,Middle-earth,Hobbiton,12550,37836011.85000002,30097592.070000034,7740642.0,0.0,0.0,-34239.66
2019-08-28,Middle-earth,other,883,2572096.8000000003,2008351.7999999993,563745.0,0.0,0.0,-10068.240000000002
2019-09-04,Middle-earth,other,1,1774.5,1092.0,682.5,0.0,0.0,0.0
2019-09-04,Middle-earth,Khazad-dum,22641,65529617.790000066,51706945.29000003,13827177.0,0.0,0.0,-94400.67000000001
2019-09-04,Middle-earth,Lake Town,9016,24851981.69999999,19436207.699999996,5415774.0,0.0,0.0,-23270.520000000004
2019-09-04,Middle-earth,Pelargir,4749,14119573.650000006,11165790.09,2955771.0,0.0,0.0,-18230.94
2019-09-04,Middle-earth,Goblin Town,6625,18436175.94000001,14586957.839999992,3846024.0,0.0,0.0,-19014.45
2019-09-04,Middle-earth,Archet,4014,11490370.710000014,9229177.229999999,2266173.0,0.0,0.0,-4095.0
2019-09-04,Middle-earth,Minas Morgul,10674,31614743.15999997,25420059.209999997,6199147.5,0.0,0.0,-41040.090000000004
2019-09-04,Middle-earth,other,1,2579.85,1897.3500000000001,682.5,0.0,0.0,0.0
2019-09-04,Middle-earth,Rivendell,10512,30004239.719999976,24000775.88999999,6004635.0,0.0,0.0,-43789.200000000004
2019-09-04,Middle-earth,other,4188,11449169.549999995,9005631.179999992,2444169.0,0.0,0.0,-8665.02
2019-09-04,Middle-earth,Osgiliath,489723,1493943870.5099988,1233244019.279999,261025455.6000001,0.0,0.0,-1420522.7399999993
2019-09-04,Middle-earth,Minas Tirith,28626,83849667.72,67720710.33000006,16146721.5,0.0,0.0,-579685.4700000001
2019-09-04,Middle-earth,Lonely Mountain,8965,25440698.01000001,20238262.590000007,5189866.5,0.0,0.0,-111657.0
2019-09-04,Middle-earth,Gondolin,3562,10134112.169999996,7986601.350000004,2147554.5,0.0,0.0,-10742.550000000001
2019-09-04,Middle-earth,other,774,2340076.8300000015,1853727.3300000026,486349.5,0.0,0.0,-4095.0
2019-09-04,Middle-earth,Dale,8067,22394389.290000003,17630457.390000008,4764396.0,0.0,0.0,-13098.539999999999
2019-09-04,Middle-earth,other,570,1721374.1999999997,1357983.9,364045.5,0.0,0.0,-5345.339999999999
2019-09-04,Middle-earth,Fornost,4804,13549667.040000005,10691695.56,2861176.5,0.0,0.0,-11941.02
2019-09-04,Middle-earth,Edoras,9820,26482190.28,20820006.48000001,5662293.0,0.0,0.0,-23497.109999999997
2019-09-04,Middle-earth,Hobbiton,11227,33291203.4,26322526.22999999,6972420.0,0.0,0.0,-43876.56
2019-09-04,Middle-earth,other,924,2585995.23,2015561.7299999984,570433.5,0.0,0.0,-5187.0
2019-09-11,Middle-earth,other,558,1621079.4600000002,1271912.46,349167.0,0.0,0.0,-18102.63
2019-09-11,Middle-earth,Khazad-dum,25377,74471345.12999992,59115862.259999946,15358161.0,0.0,0.0,-1644819.5400000003
2019-09-11,Middle-earth,Lake Town,8293,22957034.100000016,18153203.25,4804390.5,0.0,0.0,-246622.73999999996
2019-09-11,Middle-earth,Pelargir,5508,16352964.809999997,12928185.269999998,3420826.5,0.0,0.0,-234711.75
2019-09-11,Middle-earth,Goblin Town,6325,18071753.69999999,14370173.999999996,3696829.5,0.0,0.0,-112374.99
2019-09-11,Middle-earth,Archet,4270,12685657.530000014,10211215.56,2472288.0,0.0,0.0,-263930.93999999994
2019-09-11,Middle-earth,Minas Morgul,11146,34125742.55999999,27466057.70999999,6660886.05,0.0,0.0,-458405.22
2019-09-11,Middle-earth,other,672,2144745.329999999,1713951.3300000003,430794.0,0.0,0.0,-23704.59
2019-09-11,Middle-earth,Rivendell,10432,30181766.160000008,24032877.960000016,6151782.0,0.0,0.0,-530275.2000000001
2019-09-11,Middle-earth,other,4027,11091209.219999995,8769125.819999998,2323366.5,0.0,0.0,-65238.81
2019-09-11,Middle-earth,Osgiliath,473406,1490604717.4199984,1231178509.4699998,259665096.60000008,0.0,0.0,-8002623.719999993
2019-09-11,Middle-earth,Minas Tirith,28041,86272291.55999996,69719621.78999999,16557586.5,0.0,0.0,-1711065.7199999988
2019-09-11,Middle-earth,Lonely Mountain,8425,23744835.66,18867666.089999992,4865269.5,0.0,0.0,-317135.91000000003
2019-09-11,Middle-earth,Gondolin,2871,8229920.790000002,6488868.75,1741057.5,0.0,0.0,-48533.939999999995
2019-09-11,Middle-earth,other,750,2254513.1699999985,1796828.6699999985,457684.5,0.0,0.0,-13663.65
2019-09-11,Middle-earth,Dale,7741,21750338.61000002,17166193.590000007,4584216.0,0.0,0.0,-173559.75
2019-09-11,Middle-earth,other,574,1699356.7499999995,1330533.7499999993,368823.0,0.0,0.0,-27742.260000000002
2019-09-11,Middle-earth,Fornost,4239,12174009.120000003,9642297.209999999,2532621.0,0.0,0.0,-110029.92000000001
